7f000001:986a	6785:336	27836010	27839116	1	4598
7f000001:986a	6785:337	27894336	27897505	1	35703
7f000001:986a	6785:338	27972407	27975705	1	12234
7f000001:986a	6785:339	28061426	28064353	1	37552
7f000001:986a	6785:340	28144065	28154432	1	7825
7f000001:986a	6785:341	28243966	28247926	1	7730
7f000001:986a	6785:342	28311460	28314306	1	18433
7f000001:986a	6785:343	28373043	28390433	1	3646
7f000001:986a	6785:344	28454356	28459179	1	46042
7f000001:986a	6785:345	28546273	28550936	1	6405
7f000001:986a	6785:346	28601435	28613692	1	38521
7f000001:986a	6785:347	28671146	28675708	1	133104
7f000001:986a	6785:348	28729146	28866080	2	30586
7f000001:986a	6785:349	28817314	28937645	2	14678
7f000001:986a	6785:350	28889966	29007835	2	10820
7f000001:986a	6785:351	28961211	29062992	2	41679
7f000001:986a	6785:352	29024161	29129174	2	53741
7f000001:986a	6785:353	29088138	29212746	2	68561
7f000001:986a	6785:354	29155268	29292924	2	84979
7f000001:986a	6785:355	29236172	29395057	3	68430
7f000001:986a	6785:356	29355213	29476752	3	34368
7f000001:986a	6785:357	29378370	29536738	2	28945
7f000001:986a	6785:358	29468417	29611549	3	46639
7f000001:986a	6785:359	29548245	29673010	2	41442
7f000001:986a	6785:360	29604034	29728299	2	38011
7f000001:986a	6785:361	29680765	29799983	2	7768
7f000001:986a	6785:362	29742080	29865483	2	20804
7f000001:986a	6785:363	29819276	29921253	2	85024
7f000001:986a	6785:364	29873664	29997131	2	147963
7f000001:986a	6785:365	29939783	30088198	1	83526
7f000001:986a	6785:366	30096299	30220137	2	42080
7f000001:986a	6785:367	30186766	30309680	2	24726
7f000001:986a	6785:368	30256489	30363187	1	21007
7f000001:986a	6785:369	30372773	30438680	2	52608
7f000001:986a	6785:370	30429842	30526463	2	38961
7f000001:986a	6785:371	30506911	30589228	1	29451
7f000001:986a	6785:372	30596621	30663724	1	51482
7f000001:986a	6785:373	30673951	30771226	2	20093
7f000001:986a	6785:374	30733322	30839303	2	14540
7f000001:986a	6785:375	30817169	30902892	2	23711
7f000001:986a	6785:376	30842239	30923346	1	17101
7f000001:986a	6785:377	30930697	30991697	1	27369
7f000001:986a	6785:378	31013163	31054488	1	47970
7f000001:986a	6785:379	31085020	31160736	1	3155
7f000001:986a	6785:380	31175448	31221100	1	15972
7f000001:986a	6785:381	31227388	31279156	1	35614
7f000001:986a	6785:382	31310268	31370861	2	16059
7f000001:986a	6785:383	31367193	31420597	1	878
7f000001:986a	6785:384	31435121	31448586	1	38176
7f000001:986a	6785:385	31559246	31562752	1	26232
7f000001:986a	6785:386	31591210	31644270	2	59651
7f000001:986a	6785:387	31625655	31722578	2	105630
7f000001:986a	6785:388	31705206	31786132	3	99660
7f000001:986a	6785:389	31747700	31895246	4	61392
7f000001:986a	6785:390	31770560	31931812	4	42215
7f000001:986a	6785:391	31802138	31972632	3	38247
7f000001:986a	6785:392	31876262	31999722	2	27911
7f000001:986a	6785:393	31930473	32033772	2	23736
7f000001:986a	6785:394	32010901	32079446	1	15416
7f000001:986a	6785:395	32088513	32152576	2	29504
7f000001:986a	6785:396	32148224	32221821	2	32680
7f000001:986a	6785:397	32219507	32295392	2	18863
7f000001:986a	6785:398	32280620	32363789	2	13410
7f000001:986a	6785:399	32360212	32424786	2	20385
7f000001:986a	6785:400	32418947	32488520	2	19989
7f000001:986a	6785:401	32482931	32571323	3	50071
7f000001:986a	6785:402	32546515	32638016	2	42430
7f000001:986a	6785:403	32570300	32709724	2	38410
7f000001:986a	6785:404	32644993	32779268	2	47282
7f000001:986a	6785:405	32717287	32811754	2	48680
7f000001:986a	6785:406	32780986	32898495	2	24150
7f000001:986a	6785:407	32842317	32968556	2	19679
7f000001:986a	6785:408	32903893	33033581	2	31019
7f000001:986a	6785:409	32997312	33098115	1	21564
7f000001:986a	6785:410	33124280	33157073	1	5146
7f000001:986a	6785:411	33170649	33218889	1	30
7f000001:986a	6785:412	33271513	33274476	1	7052
7f000001:986a	6785:413	33313496	33335645	1	98210
7f000001:986a	6785:414	33395844	33473316	2	19881
7f000001:986a	6785:415	33464683	33529492	1	19360
7f000001:986a	6785:416	33541066	33603015	1	9726
7f000001:986a	6785:417	33678346	33681958	1	19235
7f000001:986a	6785:418	33792527	33800360	1	2138
7f000001:986a	6785:419	33849262	33857708	1	12991
7f000001:986a	6785:420	33934267	33938243	1	33927
7f000001:986a	6785:421	33998905	34002765	1	4775
7f000001:986a	6785:422	34066487	34070553	1	15077
7f000001:986a	6785:423	34122799	34127822	1	11752
7f000001:986a	6785:424	34245726	34249785	1	8715
